X,Y,Unique Squirrel ID,Shift,Date,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from
-73.9564741038,40.7938845573,36F-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
-73.9773361581,40.7729478227,7B-AM-1008-13,AM,10082018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9752263564,40.7720849170,7C-PM-1020-02,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9669762657,40.7835913294,22C-PM-1006-08,PM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9796470495,40.7678370925,1C-PM-1013-08,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9806959248,40.7684820679,2A-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9586077040,40.7961896477,38C-AM-1019-10,AM,10192018,Adult,Gray,Above Ground,,True,False,True,True,False,,True,False,False,False,True,False,False,True
-73.9611274899,40.7915250069,32C-AM-1014-05,AM,10142018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9676732726,40.7763194425,15G-PM-1019-09,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.9787608762,40.7686062296,3C-PM-1008-01,PM,10082018,Adult,Cinnamon,Above Ground,,False,False,False,False,False,walked between trees,False,False,False,False,False,False,True,False
-73.9615649774,40.7954761312,36A-PM-1013-02,PM,10132018,,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9730085729,40.7708933570,7F-AM-1008-12,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9697160572,40.7711445570,9H-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9685709456,40.7744877027,12G-PM-1007-07,PM,10072018,Juvenile,,Above Ground,,False,False,False,True,False,acorns,False,False,False,False,False,False,False,False
-73.9580021018,40.7955140102,37D-PM-1014-07,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9677146742,40.7788231332,17E-AM-1017-07,AM,10172018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9578658633,40.7933712189,35E-AM-1020-04,AM,10202018,Adult,Gray,Above Ground,,False,False,False,False,False,"hunkered down,tail over body; sitting perfectly still",False,False,False,False,False,False,True,False
-73.9648090698,40.7903882098,29A-PM-1019-03,PM,10192018,Juvenile,Black,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,True
-73.9687134138,40.7812207913,19C-PM-1018-03,PM,10182018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9548826391,40.7959474571,39F-AM-1014-05,AM,10142018,Juvenile,Cinnamon,Above Ground,up/down tree,True,False,True,False,True,,False,False,False,False,True,False,True,False
-73.9710801547,40.7760872452,13D-AM-1014-03,AM,10142018,Juvenile,Gray,Above Ground,,False,True,True,True,False,,False,False,False,False,False,False,False,True
-73.9704677008,40.7786860108,16C-PM-1018-02,PM,10182018,Adult,Gray,Above Ground,,False,True,False,True,True,,False,False,False,False,True,False,True,False
-73.9655233748,40.7792737288,18G-AM-1014-01,AM,10142018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,True,False
-73.9602808042,40.7906130789,32E-AM-1007-14,AM,10072018,Adult,Gray,Above Ground,literally fell to ground from 50 feet up,False,False,False,False,False,falling,False,False,False,False,False,False,False,True
-73.9704428784,40.7763755560,14E-AM-1008-22,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,burying,False,False,False,False,False,False,True,False
-73.9773495807,40.7664559937,1E-AM-1006-05,AM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9681202147,40.7743979417,13G-PM-1008-04,PM,10082018,Adult,Gray,Ground Plane,lawn @ edge of landscaped area,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9745009906,40.7741574075,10C-AM-1018-01,AM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9761632587,40.7741085606,9B-PM-1013-05,PM,10132018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,True,False
-73.9700666655,40.7742857043,12F-PM-1007-08,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.9589371551,40.7959812504,37C-PM-1013-04,PM,10132018,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9746204802,40.7699294841,6E-PM-1010-01,PM,10102018,Juvenile,,Ground Plane,along dirt path by cross-town car road. saw movement in a shrub/then caught sight a little fluffy tail,False,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9704778552,40.7783119114,15D-AM-1007-05,AM,10072018,Adult,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9732301622,40.7689824531,5F-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,fence,True,False,False,True,False,,False,False,False,False,False,False,False,False
-73.9581544682,40.7958081306,37C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9587913289,40.7961707625,38C-AM-1019-11,AM,10192018,Adult,Gray,Above Ground,,True,False,True,True,False,,True,False,False,False,True,False,False,True
-73.9802840032,40.7678599070,1B-PM-1019-04,PM,10192018,Juvenile,Gray,Above Ground,in tree,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.9594676327,40.7984457363,39A-AM-1013-01,AM,10132018,Juvenile,Cinnamon,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,True
-73.9810032206,40.7681625635,1A-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
-73.9580513097,40.7990964153,41B-AM-1010-02,AM,10102018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.9678561384,40.7782877398,16E-PM-1018-02,PM,10182018,Juvenile,Cinnamon,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,False,False
-73.9757313482,40.7754704051,11A-PM-1013-04,PM,10132018,Adult,Cinnamon,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,False
-73.9748289399,40.7668886122,2F-PM-1014-11,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9673924060,40.7788781852,17F-AM-1007-03,AM,10072018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9756017589,40.7680335997,3E-PM-1008-06,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.9647605121,40.7803961532,20G-AM-1018-03,AM,10182018,Adult,Gray,Above Ground,in tree,True,False,False,False,False,,True,False,False,False,False,False,False,False
-73.9595022290,40.7831151330,25I-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,True,False,False,True
-73.9537356146,40.7917273773,35I-PM-1006-02,PM,10062018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.9600204328,40.7828772914,24I-AM-1019-01,AM,10192018,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.9709722224,40.7767329646,14D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9586252876,40.7852027586,27I-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.9664986446,40.7783083343,17G-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9755321999,40.7668311576,2F-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9666113599,40.7752662550,14H-PM-1012-05,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
-73.9706533131,40.7689020338,6I-AM-1006-01,AM,10062018,Adult,Gray,Above Ground,,True,False,True,True,True,,False,False,False,False,False,False,False,True
-73.9708047094,40.7758611111,13E-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
-73.9601918931,40.7944134683,35C-AM-1007-01,AM,10072018,Juvenile,Gray,Above Ground,(white oak),False,False,False,False,False,sitting still,False,False,False,False,False,False,False,False
-73.9632577850,40.7931128390,33A-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9574077498,40.8001185185,42B-AM-1014-01,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9760749753,40.7703284894,5D-PM-1018-02,PM,10182018,Adult,Gray,Above Ground,On low fence,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.9582534433,40.7917772297,34F-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9766779586,40.7669673778,2E-AM-1010-04,AM,10102018,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,True,False,False,False,False,False,True,False
-73.9721279809,40.7661158664,3I-PM-1013-02,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9716854752,40.7706668466,7G-PM-1018-07,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9729645190,40.7723310151,9E-AM-1008-02,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9748669205,40.7743879232,10B-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9613356497,40.7818876868,23H-PM-1019-01,PM,10192018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9612419534,40.7941677113,35B-PM-1013-07,PM,10132018,Adult,Gray,Ground Plane,,True,False,True,True,False,"got fed twice by grandpa,grabbed from grass and ate in tree",False,False,False,False,False,True,True,True
-73.9728511531,40.7782654841,14B-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9763852372,40.7688762486,4D-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.9696196840,40.7836431098,21A-AM-1019-09,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9775238848,40.7675792684,2D-AM-1007-05,AM,10072018,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9601968065,40.7935831836,34C-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9772810074,40.7693577540,4C-PM-1010-03,PM,10102018,Adult,Cinnamon,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,True,False
-73.9561124892,40.7949440649,37E-AM-1013-04,AM,10132018,Adult,Gray,Above Ground,,False,False,True,True,False,,True,False,False,False,False,False,False,True
-73.9580813119,40.7905538237,32F-PM-1008-04,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9645365195,40.7781531021,18H-AM-1018-02,AM,10182018,Adult,Gray,Above Ground,Tree,True,True,False,False,False,playing?,False,False,False,False,False,False,False,False
-73.9641989915,40.7890810445,28B-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,wresting w/ branch,False,False,False,False,False,False,False,False
-73.9555856074,40.7969457686,40E-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,on rocks/bushy rocks,True,False,False,False,False,hiding from bird,False,True,False,False,True,False,True,False
-73.9753818830,40.7697840986,5D-PM-1018-06,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9715621135,40.7695918718,7H-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,True,"running (along ground,up tree)",False,False,False,False,False,False,True,False
-73.9714242426,40.7744535798,11E-PM-1012-05,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,True,True,"foraging (foraged,ran to tree root,munched)",False,False,False,False,False,False,True,False
-73.9697744663,40.7755950429,13F-AM-1007-04,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9545037193,40.7900225055,33I-PM-1006-04,PM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9563847867,40.7906012261,33G-AM-1013-03,AM,10132018,?,,Above Ground,,False,False,False,False,False,"peeking out of tree,did *not* come out",False,False,False,False,False,False,False,False
-73.9714329979,40.7741873389,11E-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9569269093,40.7965323262,39D-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9584064204,40.7912272455,33F-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True
-73.9630097276,40.7936658446,33A-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9532074573,40.7934669465,37H-PM-1006-06,PM,10062018,Adult,Gray,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9720289864,40.7763749562,13C-PM-1019-03,PM,10192018,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,False,True
-73.9651177658,40.7812408104,20F-PM-1007-05,PM,10072018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9684657286,40.7840113574,22B-AM-1013-05,AM,10132018,Adult,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9640588919,40.7900440985,29B-PM-1010-04,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9704831177,40.7699878996,7H-AM-1006-10,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9724806581,40.7710077206,7F-AM-1008-15,AM,10082018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9614902429,40.7891282018,30D-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9698611971,40.7753915552,13F-PM-1008-02,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
-73.9584064191,40.7912992852,33F-PM-1012-03,PM,10122018,Adult,Black,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.9801971466,40.7697081750,3A-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.9686778167,40.7765625257,14F-PM-1012-04,PM,10122018,,,,,False,False,False,False,False,,True,True,False,False,False,False,False,False
-73.9766094865,40.7717832923,7C-PM-1020-04,PM,10202018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9589635326,40.7951748674,37C-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,caching,False,False,False,False,False,False,True,False
-73.9676370985,40.7869888639,25A-AM-1013-01,AM,10132018,,Gray,Ground Plane,,False,False,False,True,False,staring at me,False,False,False,False,False,False,True,False
-73.9707498430,40.7723724481,10G-PM-1017-09,PM,10172018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9628525534,40.7938449345,34A-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,True,True,True,eating upside down on tree trunk,False,False,False,False,False,False,False,False
-73.9538867186,40.7941409434,38G-PM-1020-03,PM,10202018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,True,False
-73.9588610196,40.7945269937,36C-AM-1014-02,AM,10142018,Juvenile,Gray,Ground Plane,Crossing path,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9545773579,40.7898684636,33I-AM-1008-05,AM,10082018,Adult,,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.9716736557,40.7749333494,12E-AM-1017-07,AM,10172018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
-73.9791085350,40.7677025343,2C-PM-1013-12,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.9545807750,40.7900507538,33I-PM-1006-02,PM,10062018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9653946560,40.7763136792,15I-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,,True,False,True,False,True,burying the food on ground,False,False,False,False,False,False,False,False
-73.9690072647,40.7737712267,12G-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9501762527,40.7975534086,42H-PM-1014-05,PM,10142018,Adult,Gray,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
-73.9727405679,40.7782677554,14B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9713070217,40.7753795015,12E-AM-1017-05,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9807078515,40.7683335293,2A-AM-1010-04,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.9684790658,40.7838818718,22B-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9525752408,40.7954915418,39H-AM-1007-03,AM,10072018,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.9735137178,40.7691098953,5F-AM-1007-06,AM,10072018,Adult,Gray,Above Ground,branch,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.9615500510,40.7920799264,32C-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9722261496,40.7690542073,6G-PM-1020-03,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9765064169,40.7737211427,8B-AM-1007-06,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9625205538,40.7810785055,21H-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.9769969548,40.7710711265,6C-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
-73.9608167300,40.7954348688,36A-PM-1013-05,PM,10132018,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9705254801,40.7763606494,13E-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,True,False,False,False,False,False,False,True
-73.9732193291,40.7748791448,11D-PM-1006-01,PM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9706586108,40.7796357444,17C-PM-1013-02,PM,10132018,Adult,Gray,Above Ground,in a tree,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9733461335,40.7684314285,5G-PM-1010-01,PM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9728339757,40.7782891208,14B-PM-1014-04,PM,10142018,Adult,Gray,Above Ground,running up and down,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9699799502,40.7736576286,11F-AM-1013-02,AM,10132018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9693894306,40.7756906748,13F-PM-1008-04,PM,10082018,Adult,Gray,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
-73.9556450016,40.7967188058,39E-AM-1018-04,AM,10182018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
-73.9655670885,40.7763728891,16H-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
-73.9721642510,40.7701179390,7G-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.9733882365,40.7683078707,5G-AM-1006-01,AM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9662409998,40.7891042935,28A-PM-1007-03,PM,10072018,Adult,Cinnamon,Ground Plane,,False,True,False,True,True,chasing #2 took #2 food wrapper and is foraging through it,False,False,False,False,False,False,True,False
-73.9548006162,40.7945503341,38G-PM-1020-08,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,True,True,,True,False,False,True,False,False,True,False
-73.9530326577,40.7956922386,39G-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9625383795,40.7883862332,28D-AM-1012-03,AM,10122018,Adult,Black,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9700410852,40.7834427580,21A-AM-1019-07,AM,10192018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9632265833,40.7816914475,22G-AM-1018-04,AM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9717302773,40.7748805439,11D-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.9680213270,40.7778807692,16F-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,Big rock in meadow,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9723922904,40.7729164833,9E-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.9538970555,40.7955196793,39G-PM-1013-03,PM,10132018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9673103882,40.7874267410,26A-PM-1006-01,PM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
-73.9725961508,40.7795720445,16A-PM-1019-06,PM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
-73.9727115915,40.7782929321,14B-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
-73.9620964576,40.7917332002,32C-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9702166051,40.7702960667,8H-PM-1014-08,PM,10142018,Adult,Gray,Above Ground,,False,True,False,False,False,"chasing (#7),playing?",False,False,False,False,False,False,True,False
-73.9690104245,40.7853358194,23A-AM-1018-02,AM,10182018,Juvenile,Black,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9692401421,40.7707128896,8I-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,True,False,False,True,False
-73.9689305979,40.7818152496,19C-PM-1018-06,PM,10182018,Adult,Gray,Above Ground,Climbed fence,True,False,True,False,False,climbing (fence),False,False,False,False,False,False,True,False
-73.9630381400,40.7807571827,21H-PM-1018-02,PM,10182018,Juvenile,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
-73.9779263115,40.7682681855,3D-PM-1010-08,PM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9520024655,40.7947329828,39I-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,False,playing,False,False,False,False,False,True,False,False
-73.9695226024,40.7797527776,17D-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9703921271,40.7700276115,7H-PM-1006-06,PM,10062018,Adult,Gray,Above Ground,,False,True,True,False,False,playing w/ #7,False,False,False,False,False,False,True,False
-73.9746128451,40.7700957047,6E-PM-1010-02,PM,10102018,Adult,Cinnamon,Ground Plane,small open area but w/ 7 large oak trees,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9767220180,40.7753262103,10A-PM-1014-03,PM,10142018,Adult,Gray,Above Ground,above my head in tree,False,False,False,True,False,eating (in a tree),False,False,False,False,False,False,True,False
-73.9698083599,40.7720099393,10H-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9681874037,40.7817948691,20C-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
-73.9582363437,40.7987752301,40B-AM-1019-06,AM,10192018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9711617998,40.7761212878,13D-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
-73.9608767280,40.7903572454,31D-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9713906493,40.7750061310,12E-PM-1018-03,PM,10182018,Adult,Cinnamon,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9642111283,40.7777713985,18I-PM-1007-07,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9669207809,40.7792767850,18F-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
-73.9764226249,40.7735818387,8B-AM-1007-08,AM,10072018,Adult,Gray,Above Ground,,False,False,False,True,False,holding nut,False,False,False,False,False,False,True,False
-73.9589390375,40.7913193931,33E-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,playing,False,False,False,False,False,False,False,False
-73.9790044506,40.7689469479,3B-AM-1010-03,AM,10102018,Juvenile,Gray,Ground Plane,,False,True,False,False,False,chasing #2,False,False,False,False,False,False,False,True
-73.9777978498,40.7668620784,1D-AM-1006-01,AM,10062018,Juvenile,Gray,Ground Plane,,True,False,True,False,True,,False,False,False,False,True,False,False,False
-73.9698642669,40.7784669317,16D-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9785114291,40.7719779589,6A-PM-1012-03,PM,10122018,Adult,Cinnamon,Ground Plane,,True,True,True,False,False,,False,False,False,False,False,False,False,False
